,contract_date,date,futures_id,price,volume
0,202505,2025-05-01 00:00:00,TX,20088.0,2
1,202505,2025-05-01 00:00:00,TX,20088.0,2
2,202505,2025-05-01 00:00:00,TX,20089.0,2
3,202505,2025-05-01 00:00:00,TX,20088.0,2
4,202505,2025-05-01 00:00:00,TX,20088.0,2
5,202505,2025-05-01 00:00:00,TX,20088.0,2
6,202505,2025-05-01 00:00:00,TX,20088.0,2
7,202505,2025-05-01 00:00:00,TX,20088.0,6
8,202505,2025-05-01 00:00:00,TX,20089.0,18
9,202505,2025-05-01 00:00:00,TX,20090.0,6
10,202505,2025-05-01 00:00:00,TX,20087.0,2
11,202505,2025-05-01 00:00:00,TX,20087.0,2
12,202505,2025-05-01 00:00:00,TX,20087.0,2
13,202505,2025-05-01 00:00:00,TX,20087.0,2
14,202505,2025-05-01 00:00:00,TX,20087.0,2
15,202505,2025-05-01 00:00:00,TX,20087.0,2
16,202505,2025-05-01 00:00:00,TX,20087.0,2
17,202505,2025-05-01 00:00:00,TX,20087.0,2
18,202505,2025-05-01 00:00:00,TX,20087.0,2
19,202505,2025-05-01 00:00:00,TX,20087.0,2
20,202505,2025-05-01 00:00:00,TX,20087.0,2
21,202505,2025-05-01 00:00:00,TX,20086.0,2
22,202505,2025-05-01 00:00:00,TX,20086.0,2
23,202505,2025-05-01 00:00:00,TX,20086.0,2
24,202505,2025-05-01 00:00:01,TX,20088.0,2
25,202505,2025-05-01 00:00:01,TX,20088.0,2
26,202505,2025-05-01 00:00:01,TX,20089.0,2
27,202505,2025-05-01 00:00:02,TX,20088.0,2
28,202505,2025-05-01 00:00:02,TX,20086.0,2
29,202505,2025-05-01 00:00:02,TX,20086.0,2
30,202505,2025-05-01 00:00:02,TX,20085.0,2
31,202505,2025-05-01 00:00:02,TX,20085.0,2
32,202505,2025-05-01 00:00:02,TX,20088.0,4
33,202505,2025-05-01 00:00:05,TX,20089.0,2
34,202505,2025-05-01 00:00:09,TX,20089.0,4
35,202505,2025-05-01 00:00:09,TX,20090.0,10
36,202505,2025-05-01 00:00:09,TX,20091.0,2
37,202505,2025-05-01 00:00:15,TX,20091.0,6
38,202505,2025-05-01 00:00:17,TX,20092.0,10
39,202505,2025-05-01 00:00:24,TX,20093.0,18
40,202505,2025-05-01 00:00:24,TX,20093.0,2
41,202505,2025-05-01 00:00:28,TX,20093.0,2
42,202505,2025-05-01 00:00:29,TX,20093.0,2
43,202505,2025-05-01 00:00:30,TX,20094.0,4
44,202505,2025-05-01 00:00:30,TX,20094.0,4
45,202505,2025-05-01 00:00:30,TX,20095.0,10
46,202505,2025-05-01 00:00:30,TX,20095.0,4
47,202505,2025-05-01 00:00:31,TX,20095.0,2
48,202505,2025-05-01 00:00:31,TX,20095.0,2
49,202505,2025-05-01 00:00:31,TX,20094.0,2
50,202505,2025-05-01 00:00:34,TX,20096.0,2
51,202505,2025-05-01 00:00:34,TX,20096.0,2
52,202505,2025-05-01 00:00:34,TX,20097.0,2
53,202505,2025-05-01 00:00:34,TX,20097.0,2
54,202505,2025-05-01 00:00:37,TX,20094.0,2
55,202505,2025-05-01 00:00:40,TX,20095.0,2
56,202505,2025-05-01 00:00:40,TX,20095.0,2
57,202505,2025-05-01 00:00:44,TX,20094.0,2
58,202505,2025-05-01 00:00:44,TX,20094.0,2
59,202505,2025-05-01 00:00:44,TX,20095.0,2
60,202505,2025-05-01 00:00:45,TX,20095.0,2
61,202505,2025-05-01 00:00:47,TX,20094.0,2
62,202505,2025-05-01 00:00:52,TX,20094.0,2
63,202505,2025-05-01 00:00:55,TX,20090.0,2
64,202505,2025-05-01 00:00:56,TX,20090.0,2
65,202505,2025-05-01 00:00:56,TX,20090.0,4
66,202505,2025-05-01 00:00:56,TX,20090.0,2
67,202505,2025-05-01 00:00:56,TX,20090.0,2
68,202505,2025-05-01 00:00:58,TX,20089.0,2
69,202505,2025-05-01 00:00:58,TX,20091.0,2
70,202505,2025-05-01 00:00:59,TX,20090.0,2
71,202505,2025-05-01 00:00:59,TX,20090.0,2
72,202505,2025-05-01 00:00:59,TX,20088.0,2
73,202505,2025-05-01 00:00:59,TX,20088.0,2
74,202505,2025-05-01 00:00:59,TX,20088.0,2
75,202505,2025-05-01 00:00:59,TX,20088.0,2
76,202505,2025-05-01 00:00:59,TX,20088.0,2
77,202505,2025-05-01 00:00:59,TX,20088.0,4
78,202505,2025-05-01 00:00:59,TX,20087.0,2
79,202505,2025-05-01 00:00:59,TX,20087.0,2
80,202505,2025-05-01 00:00:59,TX,20087.0,2
81,202505,2025-05-01 00:01:00,TX,20087.0,2
82,202505,2025-05-01 00:01:00,TX,20086.0,2
83,202505,2025-05-01 00:01:00,TX,20086.0,2
84,202505,2025-05-01 00:01:00,TX,20088.0,2
85,202505,2025-05-01 00:01:00,TX,20088.0,8
86,202505,2025-05-01 00:01:00,TX,20090.0,2
87,202505,2025-05-01 00:01:03,TX,20090.0,2
88,202505,2025-05-01 00:01:04,TX,20090.0,2
89,202505,2025-05-01 00:01:04,TX,20090.0,2
90,202505,2025-05-01 00:01:04,TX,20090.0,2
91,202505,2025-05-01 00:01:04,TX,20090.0,2
92,202505,2025-05-01 00:01:04,TX,20090.0,2
93,202505,2025-05-01 00:01:06,TX,20090.0,2
94,202505,2025-05-01 00:01:06,TX,20092.0,2
95,202505,2025-05-01 00:01:09,TX,20093.0,2
96,202505,2025-05-01 00:01:12,TX,20091.0,2
97,202505,2025-05-01 00:01:12,TX,20091.0,2
98,202505,2025-05-01 00:01:12,TX,20090.0,2
99,202505,2025-05-01 00:01:16,TX,20091.0,2
100,202505,2025-05-01 00:01:17,TX,20091.0,2
101,202505,2025-05-01 00:01:17,TX,20091.0,2
102,202505,2025-05-01 00:01:19,TX,20092.0,4
103,202505,2025-05-01 00:01:24,TX,20092.0,2
104,202505,2025-05-01 00:01:24,TX,20091.0,2
105,202505,2025-05-01 00:01:26,TX,20092.0,2
106,202505,2025-05-01 00:01:27,TX,20090.0,2
107,202505,2025-05-01 00:01:34,TX,20088.0,2
108,202505,2025-05-01 00:01:39,TX,20085.0,2
109,202505,2025-05-01 00:01:39,TX,20085.0,2
110,202505,2025-05-01 00:01:40,TX,20084.0,2
111,202505,2025-05-01 00:01:40,TX,20084.0,2
112,202505,2025-05-01 00:01:40,TX,20082.0,2
113,202505,2025-05-01 00:01:40,TX,20081.0,2
114,202505,2025-05-01 00:01:41,TX,20082.0,2
115,202505,2025-05-01 00:01:41,TX,20083.0,2
116,202505,2025-05-01 00:01:53,TX,20083.0,2
117,202505,2025-05-01 00:01:53,TX,20083.0,4
118,202505,2025-05-01 00:02:03,TX,20082.0,4
119,202505,2025-05-01 00:02:05,TX,20081.0,2
120,202505,2025-05-01 00:02:10,TX,20082.0,2
121,202505,2025-05-01 00:02:10,TX,20081.0,2
122,202505,2025-05-01 00:02:12,TX,20082.0,2
123,202505,2025-05-01 00:02:14,TX,20081.0,2
124,202505,2025-05-01 00:02:21,TX,20081.0,2
125,202505,2025-05-01 00:02:21,TX,20081.0,2
126,202505,2025-05-01 00:02:21,TX,20081.0,2
127,202505,2025-05-01 00:02:21,TX,20080.0,4
128,202505,2025-05-01 00:02:21,TX,20080.0,2
129,202505,2025-05-01 00:02:22,TX,20078.0,2
130,202505,2025-05-01 00:02:22,TX,20078.0,2
131,202505,2025-05-01 00:02:23,TX,20078.0,2
132,202505,2025-05-01 00:02:23,TX,20078.0,2
133,202505,2025-05-01 00:02:23,TX,20078.0,2
134,202505,2025-05-01 00:02:23,TX,20078.0,2
135,202505,2025-05-01 00:02:24,TX,20077.0,2
136,202505,2025-05-01 00:02:24,TX,20078.0,2
137,202505,2025-05-01 00:02:25,TX,20078.0,2
138,202505,2025-05-01 00:02:25,TX,20078.0,6
139,202505,2025-05-01 00:02:26,TX,20078.0,2
140,202505,2025-05-01 00:02:37,TX,20078.0,2
141,202505,2025-05-01 00:02:40,TX,20080.0,2
142,202505,2025-05-01 00:02:40,TX,20082.0,2
143,202505,2025-05-01 00:02:42,TX,20085.0,2
144,202505,2025-05-01 00:02:44,TX,20084.0,2
145,202505,2025-05-01 00:02:46,TX,20083.0,2
146,202505,2025-05-01 00:02:46,TX,20083.0,2
147,202505,2025-05-01 00:02:53,TX,20085.0,2
148,202505,2025-05-01 00:02:53,TX,20084.0,2
149,202505,2025-05-01 00:02:53,TX,20084.0,2
150,202505,2025-05-01 00:02:57,TX,20082.0,2
151,202505,2025-05-01 00:03:03,TX,20084.0,2
152,202505,2025-05-01 00:03:04,TX,20081.0,2
153,202505,2025-05-01 00:03:17,TX,20083.0,2
154,202505,2025-05-01 00:03:18,TX,20083.0,2
155,202505,2025-05-01 00:03:19,TX,20081.0,2
156,202505,2025-05-01 00:03:19,TX,20081.0,2
157,202505,2025-05-01 00:03:19,TX,20081.0,2
158,202505,2025-05-01 00:03:19,TX,20081.0,2
159,202505,2025-05-01 00:03:19,TX,20081.0,2
160,202505,2025-05-01 00:03:25,TX,20083.0,2
161,202505,2025-05-01 00:03:26,TX,20084.0,2
162,202505,2025-05-01 00:03:28,TX,20085.0,6
163,202505,2025-05-01 00:03:31,TX,20083.0,2
164,202505,2025-05-01 00:03:38,TX,20081.0,2
165,202505,2025-05-01 00:03:38,TX,20081.0,2
166,202505,2025-05-01 00:03:41,TX,20083.0,2
167,202505,2025-05-01 00:03:46,TX,20082.0,4
168,202505,2025-05-01 00:03:50,TX,20082.0,2
169,202505,2025-05-01 00:03:57,TX,20083.0,2
170,202505,2025-05-01 00:03:57,TX,20083.0,4
171,202505,2025-05-01 00:03:57,TX,20083.0,2
172,202505,2025-05-01 00:03:57,TX,20083.0,2
173,202505,2025-05-01 00:03:57,TX,20083.0,2
174,202505,2025-05-01 00:03:57,TX,20083.0,2
175,202505,2025-05-01 00:03:57,TX,20083.0,4
176,202505,2025-05-01 00:04:03,TX,20085.0,2
177,202505,2025-05-01 00:04:10,TX,20085.0,2
178,202505,2025-05-01 00:04:11,TX,20086.0,2
179,202505,2025-05-01 00:04:11,TX,20086.0,4
180,202505,2025-05-01 00:04:16,TX,20087.0,2
181,202505,2025-05-01 00:04:16,TX,20089.0,2
182,202505,2025-05-01 00:04:17,TX,20087.0,2
183,202505,2025-05-01 00:04:19,TX,20088.0,2
184,202505,2025-05-01 00:04:31,TX,20088.0,4
185,202505,2025-05-01 00:04:36,TX,20087.0,2
186,202505,2025-05-01 00:04:42,TX,20087.0,2
187,202505,2025-05-01 00:04:44,TX,20088.0,2
188,202505,2025-05-01 00:04:53,TX,20088.0,2
189,202505,2025-05-01 00:04:54,TX,20088.0,2
190,202505,2025-05-01 00:04:55,TX,20089.0,10
191,202506,2025-05-01 00:04:55,TX,20001.0,2
192,202505,2025-05-01 00:05:01,TX,20090.0,14
193,202505,2025-05-01 00:05:01,TX,20091.0,2
194,202505,2025-05-01 00:05:01,TX,20091.0,2
195,202505,2025-05-01 00:05:01,TX,20091.0,2
196,202505,2025-05-01 00:05:02,TX,20092.0,10
197,202505,2025-05-01 00:05:02,TX,20093.0,10
198,202505,2025-05-01 00:05:02,TX,20093.0,8
199,202505,2025-05-01 00:05:06,TX,20092.0,10
200,202505,2025-05-01 00:05:06,TX,20093.0,2
201,202505,2025-05-01 00:05:06,TX,20094.0,6
202,202505,2025-05-01 00:05:07,TX,20095.0,4
203,202505,2025-05-01 00:05:07,TX,20095.0,2
204,202505,2025-05-01 00:05:07,TX,20095.0,2
205,202505,2025-05-01 00:05:07,TX,20095.0,2
206,202505,2025-05-01 00:05:07,TX,20095.0,2
207,202505,2025-05-01 00:05:07,TX,20095.0,2
208,202505,2025-05-01 00:05:07,TX,20095.0,2
209,202505,2025-05-01 00:05:07,TX,20095.0,2
210,202505,2025-05-01 00:05:08,TX,20095.0,2
211,202505,2025-05-01 00:05:08,TX,20095.0,2
212,202505,2025-05-01 00:05:08,TX,20095.0,2
213,202505,2025-05-01 00:05:08,TX,20096.0,4
214,202505,2025-05-01 00:05:08,TX,20096.0,2
215,202505,2025-05-01 00:05:10,TX,20094.0,2
216,202505,2025-05-01 00:05:10,TX,20094.0,2
217,202505,2025-05-01 00:05:11,TX,20095.0,22
218,202505,2025-05-01 00:05:11,TX,20095.0,2
219,202505,2025-05-01 00:05:11,TX,20095.0,6
220,202505,2025-05-01 00:05:14,TX,20095.0,2
221,202505,2025-05-01 00:05:14,TX,20095.0,2
222,202505,2025-05-01 00:05:14,TX,20095.0,2
223,202505,2025-05-01 00:05:16,TX,20097.0,2
224,202505,2025-05-01 00:05:17,TX,20097.0,2
225,202505,2025-05-01 00:05:17,TX,20097.0,4
226,202505,2025-05-01 00:05:17,TX,20097.0,2
227,202505,2025-05-01 00:05:19,TX,20097.0,4
228,202505,2025-05-01 00:05:20,TX,20097.0,2
229,202505,2025-05-01 00:05:22,TX,20098.0,4
230,202505,2025-05-01 00:05:22,TX,20098.0,2
231,202505,2025-05-01 00:05:22,TX,20098.0,6
232,202505,2025-05-01 00:05:22,TX,20099.0,8
233,202505,2025-05-01 00:05:22,TX,20100.0,2
234,202505,2025-05-01 00:05:22,TX,20100.0,12
235,202505,2025-05-01 00:05:22,TX,20100.0,2
236,202505,2025-05-01 00:05:24,TX,20099.0,2
237,202505,2025-05-01 00:05:25,TX,20099.0,2
238,202505,2025-05-01 00:05:25,TX,20100.0,2
239,202505,2025-05-01 00:05:25,TX,20100.0,2
240,202505,2025-05-01 00:05:25,TX,20100.0,2
241,202505,2025-05-01 00:05:25,TX,20100.0,2
242,202505,2025-05-01 00:05:25,TX,20100.0,6
243,202505,2025-05-01 00:05:25,TX,20100.0,8
244,202505,2025-05-01 00:05:25,TX,20100.0,2
245,202505,2025-05-01 00:05:25,TX,20100.0,2
246,202505,2025-05-01 00:05:25,TX,20100.0,2
247,202505,2025-05-01 00:05:26,TX,20099.0,2
248,202505,2025-05-01 00:05:33,TX,20100.0,2
249,202505,2025-05-01 00:05:34,TX,20100.0,2
250,202505,2025-05-01 00:05:37,TX,20100.0,2
251,202505,2025-05-01 00:05:37,TX,20100.0,4
252,202505,2025-05-01 00:05:40,TX,20100.0,4
253,202505,2025-05-01 00:05:40,TX,20100.0,2
254,202505,2025-05-01 00:05:40,TX,20100.0,2
255,202505,2025-05-01 00:05:40,TX,20100.0,4
256,202505,2025-05-01 00:05:40,TX,20100.0,4
257,202505,2025-05-01 00:05:40,TX,20100.0,2
258,202505,2025-05-01 00:05:41,TX,20100.0,2
259,202505,2025-05-01 00:05:41,TX,20099.0,2
260,202505,2025-05-01 00:05:41,TX,20099.0,4
261,202505,2025-05-01 00:05:41,TX,20099.0,2
262,202505,2025-05-01 00:05:41,TX,20099.0,4
263,202505,2025-05-01 00:05:41,TX,20099.0,4
264,202505,2025-05-01 00:05:45,TX,20099.0,2
265,202505,2025-05-01 00:05:45,TX,20099.0,2
266,202505,2025-05-01 00:05:45,TX,20099.0,2
267,202505,2025-05-01 00:05:54,TX,20101.0,14
268,202505,2025-05-01 00:05:54,TX,20102.0,2
269,202505,2025-05-01 00:05:54,TX,20102.0,2
270,202505,2025-05-01 00:05:54,TX,20102.0,38
271,202505,2025-05-01 00:05:54,TX,20103.0,8
272,202505,2025-05-01 00:05:54,TX,20104.0,2
273,202505,2025-05-01 00:05:54,TX,20105.0,2
274,202505,2025-05-01 00:05:55,TX,20105.0,2
275,202505,2025-05-01 00:05:57,TX,20104.0,2
276,202505,2025-05-01 00:05:57,TX,20105.0,8
277,202505,2025-05-01 00:06:00,TX,20106.0,2
278,202505,2025-05-01 00:06:00,TX,20106.0,2
279,202505,2025-05-01 00:06:00,TX,20106.0,4
280,202505,2025-05-01 00:06:00,TX,20106.0,2
281,202505,2025-05-01 00:06:00,TX,20106.0,2
282,202505,2025-05-01 00:06:01,TX,20105.0,12
283,202505,2025-05-01 00:06:01,TX,20105.0,2
284,202505,2025-05-01 00:06:01,TX,20105.0,2
285,202505,2025-05-01 00:06:01,TX,20105.0,4
286,202505,2025-05-01 00:06:02,TX,20105.0,4
287,202505,2025-05-01 00:06:02,TX,20104.0,2
288,202505,2025-05-01 00:06:05,TX,20105.0,2
289,202505,2025-05-01 00:06:05,TX,20106.0,4
290,202505,2025-05-01 00:06:07,TX,20106.0,2
291,202505,2025-05-01 00:06:07,TX,20107.0,2
292,202505,2025-05-01 00:06:08,TX,20106.0,2
293,202505,2025-05-01 00:06:08,TX,20106.0,2
294,202505,2025-05-01 00:06:08,TX,20107.0,4
295,202505,2025-05-01 00:06:10,TX,20107.0,2
296,202505,2025-05-01 00:06:11,TX,20108.0,2
297,202505,2025-05-01 00:06:11,TX,20108.0,6
298,202505,2025-05-01 00:06:12,TX,20107.0,2
299,202505,2025-05-01 00:06:12,TX,20109.0,2
300,202505,2025-05-01 00:06:14,TX,20109.0,2
301,202505,2025-05-01 00:06:14,TX,20109.0,2
302,202505,2025-05-01 00:06:14,TX,20109.0,2
303,202505,2025-05-01 00:06:14,TX,20109.0,2
304,202505,2025-05-01 00:06:14,TX,20108.0,2
305,202505,2025-05-01 00:06:14,TX,20108.0,2
306,202505,2025-05-01 00:06:14,TX,20108.0,2
307,202505,2025-05-01 00:06:14,TX,20108.0,8
308,202505,2025-05-01 00:06:15,TX,20108.0,8
309,202505,2025-05-01 00:06:15,TX,20107.0,2
310,202505,2025-05-01 00:06:15,TX,20106.0,2
311,202505,2025-05-01 00:06:15,TX,20106.0,2
312,202505,2025-05-01 00:06:15,TX,20109.0,2
313,202505,2025-05-01 00:06:19,TX,20107.0,2
314,202505,2025-05-01 00:06:20,TX,20109.0,2
315,202505,2025-05-01 00:06:24,TX,20107.0,2
316,202505,2025-05-01 00:06:24,TX,20109.0,2
317,202505,2025-05-01 00:06:25,TX,20109.0,14
318,202505,2025-05-01 00:06:25,TX,20109.0,4
319,202505,2025-05-01 00:06:25,TX,20110.0,14
320,202505,2025-05-01 00:06:25,TX,20110.0,2
321,202505,2025-05-01 00:06:25,TX,20110.0,2
322,202505,2025-05-01 00:06:25,TX,20110.0,6
323,202505,2025-05-01 00:06:25,TX,20111.0,2
324,202505,2025-05-01 00:06:25,TX,20111.0,4
325,202505,2025-05-01 00:06:25,TX,20112.0,2
326,202505,2025-05-01 00:06:25,TX,20112.0,2
327,202505,2025-05-01 00:06:25,TX,20112.0,2
328,202505,2025-05-01 00:06:25,TX,20112.0,2
329,202505,2025-05-01 00:06:25,TX,20112.0,2
330,202505,2025-05-01 00:06:25,TX,20112.0,6
331,202505,2025-05-01 00:06:25,TX,20112.0,2
332,202505,2025-05-01 00:06:25,TX,20111.0,2
333,202505,2025-05-01 00:06:25,TX,20112.0,2
334,202505,2025-05-01 00:06:25,TX,20112.0,4
335,202505,2025-05-01 00:06:25,TX,20111.0,8
336,202505,2025-05-01 00:06:25,TX,20112.0,8
337,202505,2025-05-01 00:06:25,TX,20113.0,4
338,202505,2025-05-01 00:06:25,TX,20112.0,4
339,202505,2025-05-01 00:06:25,TX,20112.0,2
340,202505,2025-05-01 00:06:25,TX,20113.0,2
341,202505,2025-05-01 00:06:25,TX,20113.0,4
342,202505,2025-05-01 00:06:25,TX,20113.0,2
343,202505,2025-05-01 00:06:25,TX,20114.0,2
344,202505,2025-05-01 00:06:25,TX,20113.0,2
345,202505,2025-05-01 00:06:25,TX,20114.0,2
346,202505,2025-05-01 00:06:25,TX,20114.0,2
347,202505,2025-05-01 00:06:25,TX,20114.0,2
348,202505,2025-05-01 00:06:25,TX,20113.0,4
349,202506,2025-05-01 00:06:25,TX,20025.0,2
350,202507,2025-05-01 00:06:25,TX,19785.0,2
351,202505,2025-05-01 00:06:26,TX,20113.0,4
352,202505,2025-05-01 00:06:26,TX,20114.0,2
353,202505,2025-05-01 00:06:26,TX,20114.0,4
354,202505,2025-05-01 00:06:26,TX,20115.0,2
355,202505,2025-05-01 00:06:26,TX,20115.0,2
356,202505,2025-05-01 00:06:26,TX,20114.0,2
357,202505,2025-05-01 00:06:26,TX,20115.0,2
358,202505,2025-05-01 00:06:27,TX,20114.0,2
359,202505,2025-05-01 00:06:29,TX,20115.0,2
360,202505,2025-05-01 00:06:31,TX,20115.0,2
361,202505,2025-05-01 00:06:31,TX,20114.0,2
362,202505,2025-05-01 00:06:32,TX,20115.0,10
363,202505,2025-05-01 00:06:32,TX,20114.0,2
364,202505,2025-05-01 00:06:32,TX,20114.0,2
365,202505,2025-05-01 00:06:35,TX,20115.0,2
366,202505,2025-05-01 00:06:36,TX,20114.0,2
367,202505,2025-05-01 00:06:36,TX,20115.0,2
368,202505,2025-05-01 00:06:38,TX,20115.0,4
369,202505,2025-05-01 00:06:38,TX,20116.0,4
370,202505,2025-05-01 00:06:38,TX,20116.0,2
371,202505,2025-05-01 00:06:38,TX,20116.0,10
372,202505,2025-05-01 00:06:38,TX,20117.0,2
373,202505,2025-05-01 00:06:38,TX,20117.0,4
374,202505,2025-05-01 00:06:38,TX,20117.0,4
375,202505,2025-05-01 00:06:38,TX,20118.0,4
376,202505,2025-05-01 00:06:38,TX,20118.0,2
377,202505,2025-05-01 00:06:38,TX,20118.0,4
378,202505,2025-05-01 00:06:38,TX,20118.0,2
379,202505,2025-05-01 00:06:39,TX,20116.0,2
380,202505,2025-05-01 00:06:41,TX,20118.0,10
381,202505,2025-05-01 00:06:43,TX,20118.0,10
382,202505,2025-05-01 00:06:43,TX,20118.0,4
383,202505,2025-05-01 00:06:43,TX,20118.0,4
384,202505,2025-05-01 00:06:44,TX,20119.0,2
385,202505,2025-05-01 00:06:45,TX,20119.0,10
386,202505,2025-05-01 00:06:45,TX,20118.0,2
387,202505,2025-05-01 00:06:45,TX,20118.0,2
388,202505,2025-05-01 00:06:45,TX,20119.0,2
389,202505,2025-05-01 00:06:46,TX,20119.0,10
390,202505,2025-05-01 00:06:46,TX,20119.0,2
391,202505,2025-05-01 00:06:46,TX,20119.0,2
392,202505,2025-05-01 00:06:47,TX,20118.0,2
393,202505,2025-05-01 00:06:48,TX,20118.0,2
394,202505,2025-05-01 00:06:48,TX,20117.0,2
395,202505,2025-05-01 00:06:48,TX,20117.0,2
396,202505,2025-05-01 00:06:48,TX,20117.0,2
397,202505,2025-05-01 00:06:49,TX,20116.0,2
398,202505,2025-05-01 00:06:49,TX,20118.0,2
399,202505,2025-05-01 00:06:49,TX,20119.0,2
400,202505,2025-05-01 00:06:50,TX,20119.0,10
401,202505,2025-05-01 00:06:51,TX,20120.0,4
402,202505,2025-05-01 00:06:51,TX,20120.0,2
403,202505,2025-05-01 00:06:51,TX,20120.0,20
404,202505,2025-05-01 00:06:51,TX,20121.0,2
405,202505,2025-05-01 00:06:51,TX,20121.0,2
406,202505,2025-05-01 00:06:51,TX,20118.0,2
407,202505,2025-05-01 00:06:52,TX,20118.0,2
408,202505,2025-05-01 00:06:52,TX,20118.0,2
409,202505,2025-05-01 00:06:52,TX,20118.0,2
410,202505,2025-05-01 00:06:52,TX,20119.0,2
411,202505,2025-05-01 00:06:52,TX,20120.0,8
412,202505,2025-05-01 00:06:53,TX,20119.0,2
413,202505,2025-05-01 00:06:53,TX,20119.0,14
414,202505,2025-05-01 00:06:53,TX,20121.0,6
415,202505,2025-05-01 00:06:55,TX,20121.0,2
416,202505,2025-05-01 00:06:55,TX,20119.0,2
417,202505,2025-05-01 00:06:55,TX,20120.0,2
418,202505,2025-05-01 00:06:55,TX,20121.0,10
419,202505,2025-05-01 00:06:55,TX,20121.0,2
420,202505,2025-05-01 00:06:55,TX,20121.0,4
421,202505,2025-05-01 00:06:55,TX,20121.0,2
422,202505,2025-05-01 00:06:56,TX,20121.0,2
423,202505,2025-05-01 00:06:57,TX,20122.0,2
424,202505,2025-05-01 00:06:57,TX,20122.0,2
425,202505,2025-05-01 00:06:58,TX,20121.0,2
426,202505,2025-05-01 00:06:58,TX,20121.0,4
427,202505,2025-05-01 00:06:59,TX,20122.0,2
428,202505,2025-05-01 00:07:00,TX,20122.0,2
429,202505,2025-05-01 00:07:00,TX,20122.0,2
430,202505,2025-05-01 00:07:00,TX,20122.0,4
431,202505,2025-05-01 00:07:00,TX,20123.0,2
432,202505,2025-05-01 00:07:00,TX,20123.0,16
433,202505,2025-05-01 00:07:02,TX,20122.0,2
434,202505,2025-05-01 00:07:03,TX,20121.0,2
435,202505,2025-05-01 00:07:03,TX,20121.0,2
436,202505,2025-05-01 00:07:04,TX,20120.0,2
437,202505,2025-05-01 00:07:04,TX,20120.0,2
438,202505,2025-05-01 00:07:04,TX,20120.0,2
439,202505,2025-05-01 00:07:04,TX,20119.0,2
440,202505,2025-05-01 00:07:04,TX,20119.0,2
441,202505,2025-05-01 00:07:04,TX,20119.0,2
442,202505,2025-05-01 00:07:04,TX,20118.0,2
443,202505,2025-05-01 00:07:05,TX,20118.0,2
444,202505,2025-05-01 00:07:05,TX,20118.0,4
445,202505,2025-05-01 00:07:06,TX,20119.0,2
446,202505,2025-05-01 00:07:09,TX,20117.0,2
447,202505,2025-05-01 00:07:11,TX,20119.0,2
448,202505,2025-05-01 00:07:14,TX,20118.0,2
449,202505,2025-05-01 00:07:14,TX,20118.0,6
450,202505,2025-05-01 00:07:14,TX,20118.0,4
451,202505,2025-05-01 00:07:14,TX,20117.0,2
452,202505,2025-05-01 00:07:14,TX,20117.0,2
453,202505,2025-05-01 00:07:14,TX,20117.0,2
454,202505,2025-05-01 00:07:17,TX,20118.0,2
455,202505,2025-05-01 00:07:17,TX,20118.0,2
456,202505,2025-05-01 00:07:17,TX,20118.0,2
457,202505,2025-05-01 00:07:17,TX,20118.0,2
458,202505,2025-05-01 00:07:17,TX,20118.0,2
459,202505,2025-05-01 00:07:17,TX,20118.0,2
460,202505,2025-05-01 00:07:17,TX,20117.0,2
461,202505,2025-05-01 00:07:17,TX,20117.0,2
462,202505,2025-05-01 00:07:17,TX,20117.0,2
463,202505,2025-05-01 00:07:18,TX,20119.0,2
464,202505,2025-05-01 00:07:18,TX,20118.0,4
465,202505,2025-05-01 00:07:18,TX,20119.0,2
466,202505,2025-05-01 00:07:19,TX,20116.0,2
467,202505,2025-05-01 00:07:19,TX,20116.0,2
468,202505,2025-05-01 00:07:23,TX,20117.0,10
469,202505,2025-05-01 00:07:24,TX,20118.0,2
470,202505,2025-05-01 00:07:26,TX,20116.0,2
471,202505,2025-05-01 00:07:26,TX,20116.0,2
472,202505,2025-05-01 00:07:28,TX,20115.0,2
473,202505,2025-05-01 00:07:28,TX,20115.0,2
474,202505,2025-05-01 00:07:28,TX,20115.0,2
475,202505,2025-05-01 00:07:28,TX,20115.0,2
476,202505,2025-05-01 00:07:29,TX,20114.0,2
477,202505,2025-05-01 00:07:29,TX,20114.0,2
478,202505,2025-05-01 00:07:29,TX,20114.0,2
479,202505,2025-05-01 00:07:29,TX,20113.0,2
480,202505,2025-05-01 00:07:29,TX,20113.0,2
481,202505,2025-05-01 00:07:29,TX,20112.0,2
482,202505,2025-05-01 00:07:29,TX,20110.0,2
483,202505,2025-05-01 00:07:30,TX,20112.0,2
484,202505,2025-05-01 00:07:30,TX,20112.0,2
485,202505,2025-05-01 00:07:30,TX,20111.0,2
486,202505,2025-05-01 00:07:30,TX,20110.0,2
487,202505,2025-05-01 00:07:30,TX,20110.0,2
488,202505,2025-05-01 00:07:30,TX,20110.0,2
489,202505,2025-05-01 00:07:31,TX,20108.0,2
490,202505,2025-05-01 00:07:31,TX,20110.0,2
491,202505,2025-05-01 00:07:32,TX,20112.0,2
492,202505,2025-05-01 00:07:32,TX,20111.0,2
493,202505,2025-05-01 00:07:37,TX,20114.0,2
494,202505,2025-05-01 00:07:38,TX,20115.0,2
495,202505,2025-05-01 00:07:38,TX,20115.0,2
496,202505,2025-05-01 00:07:38,TX,20116.0,4
497,202505,2025-05-01 00:07:38,TX,20116.0,2
498,202505,2025-05-01 00:07:38,TX,20118.0,2
